pesticide_name	food_type	limi_mg_kg
플루피라디퓨론	무(뿌리)	0.15
플루피라디퓨론	무(잎)	10
플루피라디퓨론	밀	1
플루피라디퓨론	박과과채류	0.4
플루피라디퓨론	배	1.5
플루피라디퓨론	배추	5
플루피라디퓨론	복분자	1
플루피라디퓨론	브로콜리	6
플루피라디퓨론	블루베리	4
플루피라디퓨론	비파	0.5
플루피라디퓨론	사과	0.8
플루피라디퓨론	상추	15
플루피라디퓨론	석류	0.6
플루피라디퓨론	셀러리	9
플루피라디퓨론	수삼	0.2
플루피라디퓨론	순무	0.04
플루피라디퓨론	시금치	30
플루피라디퓨론	쑥갓	15
플루피라디퓨론	아로니아	1.5
플루피라디퓨론	아보카도	0.6
플루피라디퓨론	아스파라거스	2
플루피라디퓨론	아욱	15
플루피라디퓨론	양배추	1.5
플루피라디퓨론	양상추	4
플루피라디퓨론	어수리	10
플루피라디퓨론	엽경채류	1
플루피라디퓨론	엽채류	5
플루피라디퓨론	오디	7
플루피라디퓨론	옥수수	0.05
플루피라디퓨론	완두	3
플루피라디퓨론	우엉	0.7
플루피라디퓨론	우엉잎	15
플루피라디퓨론	유자	2
플루피라디퓨론	유채	15
플루피라디퓨론	유채씨	0.3
플루피라디퓨론	으름	0.1
플루피라디퓨론	케일	15
플루피라디퓨론	키위	3
플루피라디퓨론	토란	0.05
플루피라디퓨론	토란(줄기)	0.2
플루피라디퓨론	토마토	2
플루피라디퓨론	파슬리	15
플루피라디퓨론	파파야	0.1
플루피라디퓨론	포도	3
플루피라디퓨론	풋콩	7
플루피라디퓨론	피망	0.8
플루피라디퓨론	핵과류	1.5
플루피라디퓨론	호박잎	10
플루피라디퓨론	호프	10
플루피리민	쌀	0.3
플룩사메타마이드	가지	0.5
플룩사메타마이드	감	0.2
플룩사메타마이드	감귤	0.3
플룩사메타마이드	감자	0.05
플룩사메타마이드	강낭콩	0.1
플룩사메타마이드	갯개미자리	7
플룩사메타마이드	건삼	0.05
플룩사메타마이드	고구마	0.05
플룩사메타마이드	고구마줄기	0.2
플룩사메타마이드	고수(잎)	2
플룩사메타마이드	고추	1
플룩사메타마이드	고춧잎	20
플룩사메타마이드	귀리	3
플룩사메타마이드	녹두	0.1
플룩사메타마이드	다채	7
플룩사메타마이드	당근	0.7
플룩사메타마이드	대두	0.05
플룩사메타마이드	대추	1.5
플룩사메타마이드	대추(건조)	3
플룩사메타마이드	더덕	0.03
플룩사메타마이드	동부	0.1
플룩사메타마이드	들깻잎	10
플룩사메타마이드	딸기	1
플룩사메타마이드	레몬	0.3
플룩사메타마이드	루꼴라	7
플룩사메타마이드	마늘	0.05
플룩사메타마이드	망고	0.2
플룩사메타마이드	매실	2
플룩사메타마이드	메밀	3
플룩사메타마이드	멜론	0.2
플룩사메타마이드	모과	0.3
플룩사메타마이드	무(뿌리)	0.2
플룩사메타마이드	무(잎)	7
플룩사메타마이드	무화과	0.2
플룩사메타마이드	미나리	7
플룩사메타마이드	배	0.2
플룩사메타마이드	배추	2
플룩사메타마이드	보리	0.2
플룩사메타마이드	복분자	0.2
플룩사메타마이드	복숭아	2
플룩사메타마이드	부추	3
플룩사메타마이드	브로콜리	0.7
플룩사메타마이드	블루베리	1.5
플룩사메타마이드	비트(뿌리)	0.07
플룩사메타마이드	비트(잎)	3
플룩사메타마이드	사과	0.5
플룩사메타마이드	살구	1
플룩사메타마이드	상추	10
플룩사메타마이드	생강	0.07
플룩사메타마이드	석류	0.3
플룩사메타마이드	셀러리	2
플룩사메타마이드	수박	0.07
플룩사메타마이드	수삼	0.05
플룩사메타마이드	순무	0.07
플룩사메타마이드	시금치	7
플룩사메타마이드	쑥갓	7
플룩사메타마이드	아로니아	1.5
플룩사메타마이드	아스파라거스	2
플룩사메타마이드	양배추	0.05
플룩사메타마이드	양상추	10
플룩사메타마이드	양파	0.05
플룩사메타마이드	엇갈이배추	5
플룩사메타마이드	여주	0.07
플룩사메타마이드	엽경채류	6
플룩사메타마이드	엽채류	6
플룩사메타마이드	오렌지	0.3
플룩사메타마이드	오미자	3
플룩사메타마이드	오미자(건조)	7
플룩사메타마이드	오이	0.3
플룩사메타마이드	옥수수	0.05
플룩사메타마이드	완두	0.3
플룩사메타마이드	유자	0.3
플룩사메타마이드	유채	7
플룩사메타마이드	자두	0.2
플룩사메타마이드	차	1
플룩사메타마이드	참외	0.3
플룩사메타마이드	청경채	1
플룩사메타마이드	콜라비	0.2
플룩사메타마이드	키위	1.5
플룩사메타마이드	토란	0.03
플룩사메타마이드	토마토	0.5
플룩사메타마이드	파	3
플룩사메타마이드	팥	0.1
플룩사메타마이드	패션프루트	0.3
플룩사메타마이드	포도	0.5
플룩사메타마이드	풋마늘	0.7
플룩사메타마이드	풋콩	2
플룩사메타마이드	피망	1
플룩사메타마이드	호박	0.2
플룩사메타마이드	호박잎	15
플룩사피록사드	가금류고기	0.05
플룩사피록사드	가금류부산물	0.02
플룩사피록사드	가지	0.5
플룩사피록사드	감	0.3
플룩사피록사드	감귤류	1
플룩사피록사드	감자	0.02
플룩사피록사드	갯개미자리	10
플룩사피록사드	갯기름나물	15
플룩사피록사드	건삼	1
플룩사피록사드	건자두	3
플룩사피록사드	건포도	5.7
플룩사피록사드	견과류	0.05
플룩사피록사드	고구마	0.05
플룩사피록사드	고구마줄기	0.05
플룩사피록사드	고려엉겅퀴	2
플룩사피록사드	고추	1
플룩사피록사드	고추냉이(뿌리)	0.2
플룩사피록사드	구기자	3
플룩사피록사드	냉이	20
플룩사피록사드	달래	2
플룩사피록사드	당귀(잎)	20
플룩사피록사드	당근	0.3
플룩사피록사드	대두	0.15
플룩사피록사드	대추	3
플룩사피록사드	대추(건조)	6
플룩사피록사드	더덕	0.05
플룩사피록사드	도라지	0.05
플룩사피록사드	돼지감자	0.05
플룩사피록사드	두류	0.3
플룩사피록사드	들깻잎	15
플룩사피록사드	딸기	4
플룩사피록사드	땅콩	0.01
플룩사피록사드	마	0.05
플룩사피록사드	마늘	0.05
플룩사피록사드	망고	0.5
플룩사피록사드	매실	1
플룩사피록사드	머위	2
플룩사피록사드	멜론	0.5
플룩사피록사드	면실	0.5
플룩사피록사드	모과	0.7
플룩사피록사드	무(뿌리)	0.05
플룩사피록사드	무(잎)	2
플룩사피록사드	무화과	3
플룩사피록사드	미나리	0.2
플룩사피록사드	밀	0.3
플룩사피록사드	바나나	3
플룩사피록사드	배	0.8
플룩사피록사드	배추	1
플룩사피록사드	보리	2
플룩사피록사드	복분자	0.3
플룩사피록사드	부추	5
플룩사피록사드	브로콜리	2
플룩사피록사드	블루베리	7
플룩사피록사드	비트(뿌리)	0.5
플룩사피록사드	비트(잎)	30
플룩사피록사드	사과	0.5
플룩사피록사드	사탕무	0.1
플룩사피록사드	사탕수수	3
플룩사피록사드	산수유	3
플룩사피록사드	살구	2
플룩사피록사드	상추	15
플룩사피록사드	생강	0.3
플룩사피록사드	석류	0.5
플룩사피록사드	셀러리	10
플룩사피록사드	수박	0.1
플룩사피록사드	수삼	0.3
플룩사피록사드	수수	0.8
플룩사피록사드	시금치	20
플룩사피록사드	쌀	0.05
플룩사피록사드	쑥갓	0.05
플룩사피록사드	알	0.02
플룩사피록사드	앵두	3
플룩사피록사드	양배추	3
플룩사피록사드	양상추	15
플룩사피록사드	양파	0.05
플룩사피록사드	어수리	2
플룩사피록사드	엇갈이배추	3
플룩사피록사드	여주	2
플룩사피록사드	엽경채류	3
플룩사피록사드	엽채류	15
플룩사피록사드	오디	0.5
플룩사피록사드	오미자	0.5
플룩사피록사드	오미자(건조)	1.5
플룩사피록사드	오이	0.2
플룩사피록사드	옥수수	0.15
플룩사피록사드	완두	0.4
플룩사피록사드	우엉	0.3
플룩사피록사드	우엉잎	0.5
플룩사피록사드	유	0.02
플룩사피록사드	유지종실류	0.8
플룩사피록사드	참깨	0.3
플룩사피록사드	참나물	20
플룩사피록사드	참외	0.3
플룩사피록사드	체리	3
플룩사피록사드	취나물	10
플룩사피록사드	커피원두	0.2
플룩사피록사드	콜라비	0.05
플룩사피록사드	키위	2
플룩사피록사드	토마토	1
플룩사피록사드	파	3
플룩사피록사드	파파야	0.6
플룩사피록사드	포도	2
플룩사피록사드	포유류고기	0.2
플룩사피록사드	포유류부산물	0.1
플룩사피록사드	풋마늘	0.5
플룩사피록사드	풋콩	3
플룩사피록사드	피망	1
플룩사피록사드	해바라기씨	0.2
플룩사피록사드	핵과류	1.5
플룩사피록사드	호박	0.5
플룩사피록사드	호박잎	20
피녹사덴	밀	0.7
피녹사덴	보리	0.7
피디플루메토펜	감귤류	1
피디플루메토펜	감자	0.015
피디플루메토펜	겨자채	50
피디플루메토펜	견과류	0.05
피디플루메토펜	결구엽채류	3
피디플루메토펜	고구마	0.05
피디플루메토펜	고구마줄기	0.05
피디플루메토펜	고추	2
피디플루메토펜	곡류	4
피디플루메토펜	근채류	0.3
피디플루메토펜	두류	0.4
피디플루메토펜	딸기	2
피디플루메토펜	땅콩	0.02
피디플루메토펜	마늘	0.05
피디플루메토펜	머루	5
피디플루메토펜	면실	0.4
피디플루메토펜	무(잎)	7
피디플루메토펜	밀	0.3
피디플루메토펜	바질	10
피디플루메토펜	박과과채류	0.5
피디플루메토펜	박과이외과채류	0.5
피디플루메토펜	배	0.5
피디플루메토펜	배추	3
피디플루메토펜	복숭아	0.7
피디플루메토펜	블루베리	5
피디플루메토펜	사과	0.5
피디플루메토펜	상추	30
피디플루메토펜	석류	0.2
피디플루메토펜	셀러리	15
피디플루메토펜	소고기	0.03
피디플루메토펜	소부산물	0.03
피디플루메토펜	수수	3
피디플루메토펜	시금치	40
피디플루메토펜	쌀	0.05
피디플루메토펜	양상추	8
피디플루메토펜	양파	0.2
피디플루메토펜	엇갈이배추	7
피디플루메토펜	엽경채류	5
피디플루메토펜	엽채류	15
피디플루메토펜	옥수수	0.015
피디플루메토펜	우유	0.01
피디플루메토펜	유채씨	0.9
피디플루메토펜	자두	0.6
피디플루메토펜	체리	2
피디플루메토펜	커런트	0.7
피디플루메토펜	커피원두	0.2
피디플루메토펜	토란	0.05
피디플루메토펜	토마토	2
피디플루메토펜	파	2
피디플루메토펜	포도	1.5
피디플루메토펜	풋마늘	0.7
피디플루메토펜	풋콩	1
피디플루메토펜	피망	2
피디플루메토펜	해바라기씨	0.5
피라조설퓨론에틸	쌀	0.05
피라졸레이트	쌀	0.1
피라지플루미드	감	0.5
피라지플루미드	감귤	3
피라지플루미드	건삼	5
피라지플루미드	고추냉이(뿌리)	0.2
피라지플루미드	당근	7
피라지플루미드	대두	0.2
피라지플루미드	딸기	2
피라지플루미드	마늘	0.05
피라지플루미드	메밀	0.5
피라지플루미드	멜론	0.5
피라지플루미드	무(뿌리)	0.07
피라지플루미드	무(잎)	15
피라지플루미드	무화과	0.2
피라지플루미드	배	1
피라지플루미드	배추	0.7
피라지플루미드	복숭아	2
피라지플루미드	사과	1
피라지플루미드	사탕무	0.07
피라지플루미드	살구	0.7
피라지플루미드	상추	20
피라지플루미드	수박	0.5
피라지플루미드	수삼	1.5
피라지플루미드	아욱	5
피라지플루미드	양상추	20
피라지플루미드	양파	0.05
피라지플루미드	엇갈이배추	2
피라지플루미드	오렌지	0.5
피라지플루미드	오이	0.3
피라지플루미드	유채	3
피라지플루미드	자두	0.7
피라지플루미드	참외	0.3
피라지플루미드	토마토	3
피라지플루미드	파	0.3
피라지플루미드	포도	3
피라지플루미드	풋마늘	0.5
피라지플루미드	풋콩	3
피라클로닐	쌀	0.05
피라클로스트로빈	가금류고기	0.05
피라클로스트로빈	가금류부산물	0.05
피라클로스트로빈	가금류지방	0.05
피라클로스트로빈	가지	0.5
피라클로스트로빈	감	0.5
피라클로스트로빈	감귤류	2
피라클로스트로빈	감자	0.5
피라클로스트로빈	갯개미자리	7
피라클로스트로빈	견과류	0.02
피라클로스트로빈	고구마	0.05
피라클로스트로빈	고구마줄기	0.5
피라클로스트로빈	고수(잎)	3
피라클로스트로빈	고추	1
피라클로스트로빈	고추(건조)	3
피라클로스트로빈	고추냉이(뿌리)	0.3
피라클로스트로빈	고추냉이(잎)	15
피라클로스트로빈	구기자(건조)	5
피라클로스트로빈	귀리	0.2
피라클로스트로빈	기장	3
피라클로스트로빈	녹두	0.05
피라클로스트로빈	다래	1
피라클로스트로빈	당귀(잎)	15
피라클로스트로빈	당근	0.3
피라클로스트로빈	대두	0.05
피라클로스트로빈	대추	2
피라클로스트로빈	대추(건조)	5
피라클로스트로빈	더덕	0.05
피라클로스트로빈	도라지	0.05
피라클로스트로빈	둥굴레(뿌리)	0.05
피라클로스트로빈	둥굴레(뿌리, 건조)	0.05
피라클로스트로빈	둥굴레(잎)	3
피라클로스트로빈	들깨	3
피라클로스트로빈	들깻잎	20
피라클로스트로빈	딸기	1
피라클로스트로빈	땅콩	0.05
피라클로스트로빈	마	0.05
피라클로스트로빈	마(건조)	0.05
피라클로스트로빈	마늘	0.05
피라클로스트로빈	망고	0.3
피라클로스트로빈	매실	3
피라클로스트로빈	메밀	3
피라클로스트로빈	멜론	0.3
피라클로스트로빈	면실	0.3
피라클로스트로빈	모과	0.7
피라클로스트로빈	무(뿌리)	0.2
피라클로스트로빈	무(잎)	7
피라클로스트로빈	무화과	0.7
피라클로스트로빈	미나리	5
피라클로스트로빈	밀	0.09
피라클로스트로빈	바나나	0.02
피라클로스트로빈	방아잎	20
피라클로스트로빈	배	1
피라클로스트로빈	배추	2
피라클로스트로빈	보리	3
피라클로스트로빈	복분자	3
피라클로스트로빈	복숭아	1
피라클로스트로빈	부추	10
피라클로스트로빈	브로콜리	0.05
피라클로스트로빈	블루베리	4
피라클로스트로빈	비름나물	5
피라클로스트로빈	비트(뿌리)	0.05
피라클로스트로빈	비파	0.5
피라클로스트로빈	뽕(잎)	20
피라클로스트로빈	사과	0.3
피라클로스트로빈	산마늘잎	15
피라클로스트로빈	산초(열매)	1.5
피라클로스트로빈	살구	0.7
피라클로스트로빈	상추	15
피라클로스트로빈	생강	0.1
피라클로스트로빈	석류	0.5
피라클로스트로빈	셀러리	4
피라클로스트로빈	수박	0.1
피라클로스트로빈	수삼	2
피라클로스트로빈	수수	0.3
피라클로스트로빈	시금치	10
피라클로스트로빈	쌀	0.05
피라클로스트로빈	아로니아	2
피라클로스트로빈	아스파라거스	1
피라클로스트로빈	알	0.05
피라클로스트로빈	알로에	0.7
피라클로스트로빈	앵두	5
피라클로스트로빈	양배추	0.2
피라클로스트로빈	양파	0.05
피라클로스트로빈	엇갈이배추	5
피라클로스트로빈	여주(건조)	0.7
피라클로스트로빈	엽경채류	3
피라클로스트로빈	엽채류	15
피라클로스트로빈	영지버섯	0.2
피라클로스트로빈	오디	3
피라클로스트로빈	오미자(건조)	5
피라클로스트로빈	오이	0.5
피라클로스트로빈	옥수수	0.02
피라클로스트로빈	올리브(열매)	5
피라클로스트로빈	우엉	0.7
피라클로스트로빈	유	0.03
피라클로스트로빈	율무	3
피라클로스트로빈	자두	1
피라클로스트로빈	조	2
피라클로스트로빈	차	3
피라클로스트로빈	참깨	0.07
피라클로스트로빈	참외	0.5
피라클로스트로빈	체리	2
피라클로스트로빈	초석잠	0.03
피라클로스트로빈	취나물	20
피라클로스트로빈	커런트	1.5
피라클로스트로빈	커피원두	0.3
피라클로스트로빈	퀴노아	5
피라클로스트로빈	키위	3
피라클로스트로빈	토란	0.03
피라클로스트로빈	토마토	1
피라클로스트로빈	파	4
피라클로스트로빈	파슬리	7
피라클로스트로빈	파파야	1.5
피라클로스트로빈	팥	0.2
피라클로스트로빈	패션프루트	5
피라클로스트로빈	포도	3
피라클로스트로빈	포유류고기	0.5
피라클로스트로빈	포유류부산물	0.05
피라클로스트로빈	표고버섯	0.05
피라클로스트로빈	풋마늘	1
피라클로스트로빈	풋콩	1
피라클로스트로빈	피망	1
피라클로스트로빈	피스타치오	0.7
피라클로스트로빈	하늘마	0.7
피라클로스트로빈	해바라기씨	0.5
피라클로스트로빈	향신열매	0.05
피라클로스트로빈	호두	0.05
피라클로스트로빈	호박	0.5
피라클로스트로빈	호박잎	30
